% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.062                    41                       304.66713211382114       0.9326567581255851
1.062                    45.99999999999999        304.66713211382114       0.9336686439714126
1.062                    50.99999999999999        304.66713211382114       0.9345917409976612
1.062                    56                       304.66713211382114       0.9354341250184497
1.063                    0.9999999999999999       304.66713211382114       0.9207339883771628
1.063                    6                        304.66713211382114       0.9228720592409768
1.063                    11                       304.66713211382114       0.9248128346494089
1.063                    15.999999999999998       304.66713211382114       0.9265748161883689
1.063                    21                       304.66713211382114       0.928174946798391
1.063                    25.999999999999996       304.66713211382114       0.9296287215166352
1.063                    30.999999999999996       304.66713211382114       0.9309501952988863
1.063                    36                       304.66713211382114       0.9321520578580125
1.063                    41                       304.66713211382114       0.9332457343291358
1.063                    45.99999999999999        304.66713211382114       0.9342414840692339
1.063                    50.99999999999999        304.66713211382114       0.935148509511171
1.063                    56                       304.66713211382114       0.935975053301529
1.064                    0.9999999999999999       304.66713211382114       0.9214813524594172
1.064                    6                        304.66713211382114       0.9236148820675293
1.064                    11                       304.66713211382114       0.9255463734556563
1.064                    15.999999999999998       304.66713211382114       0.9272956140422104
1.064                    21                       304.66713211382114       0.9288805559767918
1.064                    25.999999999999996       304.66713211382114       0.930317484569065
1.064                    30.999999999999996       304.66713211382114       0.931621068567369
1.064                    36                       304.66713211382114       0.9328044708038004
1.064                    41                       304.66713211382114       0.9338794781024311
1.064                    45.99999999999999        304.66713211382114       0.9348566234103587
1.064                    50.99999999999999        304.66713211382114       0.9357453136356969
1.064                    56                       304.66713211382114       0.9365539416208489
1.065                    0.9999999999999999       304.66713211382114       0.9223116674413578
1.065                    6                        304.66713211382114       0.9244353487067368
1.065                    11                       304.66713211382114       0.9263525694100495
1.065                    15.999999999999998       304.66713211382114       0.928084426068241
1.065                    21                       304.66713211382114       0.9296498840472357
1.065                    25.999999999999996       304.66713211382114       0.9310660107058162
1.065                    30.999999999999996       304.66713211382114       0.932348072893153
1.065                    36                       304.66713211382114       0.9335096867511163
1.065                    41                       304.66713211382114       0.9345629789954293
1.065                    45.99999999999999        304.66713211382114       0.9355187339227571
1.065                    50.99999999999999        304.66713211382114       0.9363865410759018
1.065                    56                       304.66713211382114       0.9371749226928383
1.066                    0.9999999999999999       304.66713211382114       0.9232362734156877
1.066                    6                        304.66713211382114       0.9253437967331474
1.066                    11                       304.66713211382114       0.9272408761756319
1.066                    15.999999999999998       304.66713211382114       0.928949926960057
1.066                    21                       304.66713211382114       0.9304909187704578
1.066                    25.999999999999996       304.66713211382114       0.9318816810417458
1.066                    30.999999999999996       304.66713211382114       0.9331380525783954
1.066                    36                       304.66713211382114       0.9342740738626987
1.066                    41                       304.66713211382114       0.9353021817497458
1.066                    45.99999999999999        304.66713211382114       0.9362333827822477
1.066                    50.99999999999999        304.66713211382114       0.9370774213934305
1.066                    56                       304.66713211382114       0.9378429233531024
1.067                    0.9999999999999999       304.66713211382114       0.9242689180858915
1.067                    6                        304.66713211382114       0.9263527423974309
1.067                    11                       304.66713211382114       0.9282227295566217
1.067                    15.999999999999998       304.66713211382114       0.9299026040701863
